    Updating crates.io index
 Downloading crates ...
  Downloaded iana-time-zone v0.1.61
  Downloaded num-traits v0.2.19
  Downloaded chrono v0.4.38
   Compiling num-traits v0.2.19
   Compiling iana-time-zone v0.1.61
   Compiling mtdynamic v0.1.0 (/home/jaaldering/mtdynamic)
   Compiling chrono v0.4.38
    Finished `release` profile [optimized] target(s) in 5.66s
     Running `target/release/examples/adapt_fast true`
size,pin,threads,runtime,usertime,energy
1000,false,16,0.40955633,6.44764231,17.83644100
1000,false,16,0.40899593,6.45661325,17.71595800
1000,false,16,0.40899090,6.44003474,17.75837800
1000,false,16,0.40876820,6.44695557,17.82338000
1000,false,10,0.43599425,4.30889276,18.48817300
1000,false,10,0.44195852,4.27919380,18.46101200
1000,false,10,0.44187372,4.27939377,18.47334100
1000,false,10,0.43278113,4.28197913,18.37220600
1000,false,10,0.43309437,4.28659762,18.38831900
1000,false,10,0.43195012,4.28205190,18.31159800
1000,false,10,0.43715133,4.28300653,18.43220400
1000,false,10,0.43207335,4.28170606,18.35957200
1000,false,10,0.43224223,4.28208152,18.33619600
1000,false,10,0.43430243,4.28442034,18.37538000
1000,false,10,0.43226872,4.28105795,18.36146400
1000,false,10,0.43524852,4.27965430,18.39051600
1000,false,10,0.43202618,4.27969481,18.35102700
1000,false,10,0.43285269,4.28254614,18.36848300
1000,false,10,0.43203710,4.27905648,18.35780200
1000,false,10,0.43199349,4.28028159,18.34443500
1000,false,10,0.43504016,4.28674450,18.41267300
1000,false,10,0.43302602,4.28395501,18.33485300
1000,false,10,0.43478868,4.28367207,18.39259200
1000,false,10,0.43224057,4.28298624,18.34120100
1000,false,13,0.42071645,5.39301723,18.14265300
1000,false,13,0.42037187,5.38540200,18.09779300
1000,false,13,0.41998671,5.38512397,18.09919700
1000,false,13,0.41983152,5.38985178,18.10072300
1000,false,13,0.41925827,5.38539003,18.09999000
1000,false,13,0.42082538,5.38822450,18.12196300
1000,false,13,0.42289399,5.38794442,18.11280800
1000,false,13,0.42036682,5.39053815,18.09962400
1000,false,13,0.41998753,5.38487783,18.10206500
1000,false,13,0.42061629,5.38977241,18.12129100
1000,false,13,0.42019043,5.39179773,18.09620600
1000,false,13,0.42074166,5.38892017,18.09992900
1000,false,13,0.42034310,5.38727023,18.09693900
1000,false,13,0.42029817,5.38699611,18.12648000
1000,false,13,0.42312767,5.38685230,18.14344700
1000,false,13,0.42084418,5.38554715,18.11360100
1000,false,13,0.42053286,5.38914568,18.09761000
1000,false,13,0.41981133,5.38667996,18.11164800
1000,false,13,0.41979253,5.38899461,18.10786400
1000,false,13,0.42061692,5.38533475,18.11976600
1000,false,14,0.41355830,5.71150317,17.81770300
1000,false,14,0.41340619,5.71235308,17.84047000
1000,false,14,0.41313254,5.71025320,17.82429500
1000,false,14,0.41431788,5.71183685,17.85914700
1000,false,14,0.41384153,5.71624683,17.84748900
1000,false,14,0.41317681,5.71414640,17.82118200
1000,false,14,0.41378456,5.71670987,17.83686900
1000,false,14,0.41487091,5.70837171,17.85908500
1000,false,14,0.41449678,5.71501425,17.85817000
1000,false,14,0.41418415,5.71413148,17.84559600
1000,false,14,0.41287914,5.70788012,17.79591400
1000,false,14,0.41394234,5.71711431,17.84986900
1000,false,14,0.41440134,5.72574634,17.90406800
1000,false,14,0.41476918,5.73269326,17.94868500
1000,false,14,0.41290925,5.71165351,17.82368500
1000,false,14,0.42428751,5.83583354,18.46821400
1000,false,14,0.42095294,5.78622778,18.43012900
1000,false,14,0.41490347,5.72685994,17.88087500
1000,false,14,0.41441831,5.73047384,17.92677300
1000,false,14,0.41406831,5.72605413,17.85664300
1000,false,15,0.41210767,6.07685731,17.97053500
1000,false,15,0.42758308,6.29978171,18.94929300
1000,false,15,0.43623383,6.45401822,19.38196900
1000,false,15,0.42709954,6.31363020,18.94715600
1000,false,15,0.40912849,6.07452566,17.77784700
1000,false,15,0.40982787,6.07377718,17.75471500
1000,false,15,0.41060845,6.07802488,17.79554700
1000,false,15,0.40955978,6.06772444,17.81099000
1000,false,15,0.40934167,6.07243434,17.89521800
1000,false,15,0.40875484,6.06813034,17.83540400
1000,false,15,0.41131435,6.07682687,17.89161700
1000,false,15,0.40969447,6.07582879,17.83143700
1000,false,15,0.40919098,6.07016695,17.82478300
1000,false,15,0.40994719,6.07160653,17.80824300
1000,false,15,0.41123209,6.08488623,17.95320100
1000,false,15,0.40879370,6.07381123,17.89253200
1000,false,15,0.41040084,6.07526771,17.92463700
1000,false,15,0.40935071,6.07248057,17.89839200
1000,false,15,0.41027430,6.07091740,17.86189200
1000,false,15,0.40944792,6.07318243,17.84840400
1000,false,15,0.41131662,6.07209818,17.92573500
1000,false,15,0.40903689,6.06805477,17.77919000
1000,false,15,0.40887152,6.06152577,17.74824500
1000,false,15,0.40989430,6.07104467,17.84108000
1000,false,15,0.41367577,6.09715638,18.10426200
1000,false,15,0.41160299,6.09055758,18.02809100
1000,false,15,0.40951296,6.07382068,17.91969300
1000,false,15,0.40945609,6.07266171,17.87709000
1000,false,15,0.41016095,6.07693692,17.92225700
1000,false,15,0.41956981,6.06398893,18.03047200
1000,false,15,0.40888685,6.06789848,17.89589000
1000,false,15,0.40899913,6.06746852,17.82106100
1000,false,15,0.40901756,6.06714555,17.94050600
1000,false,15,0.40949744,6.06553826,17.80989100
1000,false,15,0.40868566,6.05820076,17.88990800
1000,false,15,0.40995471,6.06719279,17.88612400
1000,false,15,0.40929393,6.06721366,17.84950300
1000,false,15,0.40901348,6.06095838,17.87989800
1000,false,15,0.41116788,6.06568047,17.85560700
1000,false,15,0.41016569,6.06525309,17.96357700
1000,false,14,0.41629470,5.73474554,17.94667000
1000,false,14,0.41357383,5.71988787,17.90467800
